status_id,status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,final_time,new_reaction_count,positive_reactions,negative_reactions,interest
1554,3,271,3,1,271,0,0,0,0,0,0.24497106818220563,0,271,0,0.014760147601476014
1555,3,126,5,2,126,0,0,0,0,0,0.24496656492522503,0,126,0,0.05555555555555555
1556,3,175,6,0,175,0,0,0,0,0,0.24466098677296927,0,175,0,0.03428571428571429
1557,3,47,0,1,47,0,0,0,0,0,0.24466002178933055,0,47,0,0.02127659574468085
1558,1,42,0,0,42,0,0,0,0,0,0.24422481416827577,0,42,0,0.0
1559,1,53,1,0,53,0,0,0,0,0,0.24417560000270194,0,53,0,0.018867924528301886
1560,1,100,1,1,100,0,0,0,0,0,0.24417527834148905,0,100,0,0.02
1561,1,41,1,0,41,0,0,0,0,0,0.24316976538996116,0,41,0,0.024390243902439025
1562,1,34,0,0,34,0,0,0,0,0,0.24313695594624526,0,34,0,0.0
1563,3,238,4,0,238,0,0,0,0,0,0.24308484682975534,0,238,0,0.01680672268907563
1564,3,223,3,1,223,0,0,0,0,0,0.24265542911053276,0,223,0,0.017937219730941704
1565,1,75,0,0,75,0,0,0,0,0,0.2423106082903031,0,75,0,0.0
1566,1,101,1,0,101,0,0,0,0,0,0.24192236320633184,0,101,0,0.009900990099009901
1567,1,51,0,0,51,0,0,0,0,0,0.24175767266532663,0,51,0,0.0
1568,1,77,3,0,77,0,0,0,0,0,0.24173161810708166,0,77,0,0.03896103896103896
1569,3,1190,12,1,1190,0,0,0,0,0,0.24145338115792248,0,1190,0,0.010924369747899159
1570,1,9,0,0,9,0,0,0,0,0,0.24140191536385833,0,9,0,0.0
1571,1,134,3,0,134,0,0,0,0,0,0.24127260755627222,0,134,0,0.022388059701492536
1572,1,72,0,0,72,0,0,0,0,0,0.2408714960237849,0,72,0,0.0
1573,3,188,6,0,188,0,0,0,0,0,0.24053696836236807,0,188,0,0.031914893617021274
1574,3,221,2,0,221,0,0,0,0,0,0.24040637390993036,0,221,0,0.00904977375565611
1575,3,221,3,0,221,0,0,0,0,0,0.24032692359034385,0,221,0,0.013574660633484163
1576,1,94,3,0,94,0,0,0,0,0,0.24005576318786848,0,94,0,0.031914893617021274
1577,3,82,3,0,82,0,0,0,0,0,0.23997631286828197,0,82,0,0.036585365853658534
1578,1,216,8,0,216,0,0,0,0,0,0.23961122739163956,0,216,0,0.037037037037037035
1579,3,110,0,0,110,0,0,0,0,0,0.23960061257161386,0,110,0,0.0
1580,3,348,0,0,348,0,0,0,0,0,0.23955397169574325,0,348,0,0.0
1581,3,225,13,0,225,0,0,0,0,0,0.23910975756072722,0,225,0,0.057777777777777775
1582,1,80,1,0,80,0,0,0,0,0,0.23910943589951433,0,80,0,0.0125
1583,1,91,6,0,91,0,0,0,0,0,0.23908112971277906,0,91,0,0.06593406593406594
1584,1,184,11,0,184,0,0,0,0,0,0.2390219440496053,0,184,0,0.059782608695652176
1585,3,562,0,0,562,0,0,0,0,0,0.23856872340062807,0,562,0,0.0
1586,1,184,0,0,184,0,0,0,0,0,0.2377275793288925,0,184,0,0.0
1587,1,190,2,0,190,0,0,0,0,0,0.23726245721503791,0,190,0,0.010526315789473684
1588,3,360,23,2,360,0,0,0,0,0,0.23632256315094177,0,360,0,0.06944444444444445
1589,3,57,0,0,57,0,0,0,0,0,0.23617588563785902,0,57,0,0.0
1590,1,102,4,0,102,0,0,0,0,0,0.2356853522881853,0,102,0,0.0392156862745098
1591,1,152,2,0,152,0,0,0,0,0,0.23550908194351564,0,152,0,0.013157894736842105
1592,1,263,14,0,263,0,0,0,0,0,0.23541676517541313,0,263,0,0.053231939163498096
1593,3,62,1,0,62,0,0,0,0,0,0.23481365040122412,0,62,0,0.016129032258064516
1594,3,126,18,0,126,0,0,0,0,0,0.23447397616040086,0,126,0,0.14285714285714285
1595,1,114,3,0,114,0,0,0,0,0,0.23443312518636247,0,114,0,0.02631578947368421
1596,1,187,9,0,187,0,0,0,0,0,0.23443280352514956,0,187,0,0.0481283422459893
1597,1,58,7,0,58,0,0,0,0,0,0.23299433458105717,0,58,0,0.1206896551724138
1598,1,46,3,0,46,0,0,0,0,0,0.23194539736578768,0,46,0,0.06521739130434782
1599,1,183,4,0,183,0,0,0,0,0,0.23194507570457476,0,183,0,0.02185792349726776
1600,1,99,11,0,99,0,0,0,0,0,0.23073820283377094,0,99,0,0.1111111111111111
1601,1,51,0,0,51,0,0,0,0,0,0.23073723785013225,0,51,0,0.0
1602,1,92,6,0,92,0,0,0,0,0,0.2306410611474749,0,92,0,0.06521739130434782
1603,1,103,6,0,103,0,0,0,0,0,0.22849043427802015,0,103,0,0.05825242718446602
1604,1,326,9,0,326,0,0,0,0,0,0.2283064440642409,0,326,0,0.027607361963190184
1605,1,113,2,0,113,0,0,0,0,0,0.22830387077453768,0,113,0,0.017699115044247787
1606,1,61,0,0,61,0,0,0,0,0,0.2283035491133248,0,61,0,0.0
1607,1,76,3,0,76,0,0,0,0,0,0.2280288504375075,0,76,0,0.039473684210526314
1608,1,66,1,0,66,0,0,0,0,0,0.22783617537097992,0,66,0,0.015151515151515152
1609,3,638,34,9,638,0,0,0,0,0,0.22783328042006382,0,638,0,0.06739811912225706
1610,3,154,0,0,154,0,0,0,0,0,0.2278287771630832,0,154,0,0.0
1611,3,95,9,3,95,0,0,0,0,0,0.22782330892246389,0,95,0,0.12631578947368421
1612,1,29,0,0,29,0,0,0,0,0,0.22741994576148628,0,29,0,0.0
1613,1,71,2,1,71,0,0,0,0,0,0.22740193273356385,0,71,0,0.04225352112676056
1614,3,813,6,0,813,0,0,0,0,0,0.22733374055642885,0,813,0,0.007380073800738007
1615,3,506,44,7,506,0,0,0,0,0,0.22706869171699862,0,506,0,0.1007905138339921
1616,1,68,7,0,68,0,0,0,0,0,0.22700403781320555,0,68,0,0.10294117647058823
1617,3,174,11,0,174,0,0,0,0,0,0.22700049953986365,0,174,0,0.06321839080459771
1618,1,105,4,0,105,0,0,0,0,0,0.22644595560882266,0,105,0,0.0380952380952381
1619,1,179,11,0,179,0,0,0,0,0,0.2264218310178551,0,179,0,0.061452513966480445
1620,3,191,6,0,191,0,0,0,0,0,0.22640510463478425,0,191,0,0.031413612565445025
1621,3,203,3,1,203,0,0,0,0,0,0.2263877349292876,0,203,0,0.019704433497536946
1622,1,277,52,2,277,0,0,0,0,0,0.22609244993584468,0,277,0,0.19494584837545126
1623,3,62,2,0,62,0,0,0,0,0,0.22572768612041516,0,62,0,0.03225806451612903
1624,3,200,6,0,200,0,0,0,0,0,0.22479551192542863,0,200,0,0.03
1625,1,339,30,0,339,0,0,0,0,0,0.22474983603319673,0,339,0,0.08849557522123894
1626,3,178,10,1,178,0,0,0,0,0,0.2244995836095599,0,178,0,0.06179775280898876
1627,1,23,0,0,23,0,0,0,0,0,0.22431623671820644,0,23,0,0.0
1628,3,65,11,0,65,0,0,0,0,0,0.22316179462510546,0,65,0,0.16923076923076924
1629,3,250,7,6,250,0,0,0,0,0,0.22203019047812045,0,250,0,0.052
1630,1,59,0,0,59,0,0,0,0,0,0.2220189323356689,0,59,0,0.0
1631,3,110,12,3,110,0,0,0,0,0,0.2219381953712308,0,110,0,0.13636363636363635
1632,3,147,13,2,147,0,0,0,0,0,0.2215393354672338,0,147,0,0.10204081632653061
1633,1,62,6,0,62,0,0,0,0,0,0.2214502353112603,0,62,0,0.0967741935483871
1634,3,686,53,3,686,0,0,0,0,0,0.2213794698444221,0,686,0,0.08163265306122448
1635,3,351,5,2,351,0,0,0,0,0,0.22108868810795979,0,351,0,0.019943019943019943
1636,3,215,12,1,215,0,0,0,0,0,0.2210857931570437,0,215,0,0.06046511627906977
1637,3,100,6,6,100,0,0,0,0,0,0.2210066644986701,0,100,0,0.12
1638,3,131,1,1,131,0,0,0,0,0,0.22047946177072567,0,131,0,0.015267175572519083
1639,3,560,22,12,560,0,0,0,0,0,0.22041866780148742,0,560,0,0.060714285714285714
1640,3,374,9,16,374,0,0,0,0,0,0.2201645554432958,0,374,0,0.06684491978609626
1641,3,559,22,7,559,0,0,0,0,0,0.22010890805346395,0,559,0,0.0518783542039356
1642,3,169,6,5,169,0,0,0,0,0,0.22010826473103814,0,169,0,0.0650887573964497
1643,3,473,9,9,473,0,0,0,0,0,0.22010762140861234,0,473,0,0.03805496828752643
1644,3,58,2,4,58,0,0,0,0,0,0.22007416864247067,0,58,0,0.10344827586206896
1645,3,164,4,9,164,0,0,0,0,0,0.22003749926419996,0,164,0,0.07926829268292683
1646,3,614,24,21,614,0,0,0,0,0,0.22003685594177416,0,614,0,0.0732899022801303
1647,3,211,2,4,211,0,0,0,0,0,0.22003685594177416,0,211,0,0.02843601895734597
1648,3,129,9,3,129,0,0,0,0,0,0.22003621261934836,0,129,0,0.09302325581395349
1649,3,155,5,9,155,0,0,0,0,0,0.21995965725067798,0,155,0,0.09032258064516129
1650,3,438,14,19,438,0,0,0,0,0,0.21995611897733608,0,438,0,0.07534246575342465
1651,3,304,20,24,304,0,0,0,0,0,0.21966501557966084,0,304,0,0.14473684210526316
1652,3,116,2,10,116,0,0,0,0,0,0.21951930305021677,0,116,0,0.10344827586206896
1653,3,135,1,2,135,0,0,0,0,0,0.2191632240875356,0,135,0,0.022222222222222223
1654,1,115,9,0,115,0,0,0,0,0,0.21879041874178357,0,115,0,0.0782608695652174
1655,1,128,3,0,128,0,0,0,0,0,0.21826514598111657,0,128,0,0.0234375
1656,1,128,3,0,128,0,0,0,0,0,0.21712871691593802,0,128,0,0.0234375
1657,1,55,4,4,55,0,0,0,0,0,0.21685691319103684,0,55,0,0.14545454545454545
1658,1,109,1,0,109,0,0,0,0,0,0.21682442540853386,0,109,0,0.009174311926605505
1659,1,58,0,0,58,0,0,0,0,0,0.21682410374732097,0,58,0,0.0
1660,1,83,0,0,83,0,0,0,0,0,0.216723423787683,0,83,0,0.0
1661,1,164,6,0,164,0,0,0,0,0,0.21632134727155702,0,164,0,0.036585365853658534
1662,3,210,9,0,210,0,0,0,0,0,0.2160357121145011,0,210,0,0.04285714285714286
1663,3,133,17,5,133,0,0,0,0,0,0.21598971456105628,0,133,0,0.16541353383458646
1664,3,91,6,6,91,0,0,0,0,0,0.21598424632043697,0,91,0,0.13186813186813187
1665,3,226,13,0,226,0,0,0,0,0,0.21593792710577925,0,226,0,0.05752212389380531
1666,3,50,3,0,50,0,0,0,0,0,0.21561015432983333,0,50,0,0.06
1667,3,243,0,0,243,0,0,0,0,0,0.2155574018909176,0,243,0,0.0
1668,3,113,15,0,113,0,0,0,0,0,0.215556115246066,0,113,0,0.13274336283185842
1669,3,243,5,5,243,0,0,0,0,0,0.21553263397752426,0,243,0,0.0411522633744856
1670,3,141,1,1,141,0,0,0,0,0,0.21506815518609548,0,141,0,0.014184397163120567
1671,3,130,0,5,130,0,0,0,0,0,0.21445056565732595,0,130,0,0.038461538461538464
1672,3,65,2,4,65,0,0,0,0,0,0.21399380673500681,0,65,0,0.09230769230769231
1673,1,3,3,0,3,0,0,0,0,0,0.2135479842939263,0,3,0,1.0
1674,1,75,3,0,75,0,0,0,0,0,0.21324047617439312,0,75,0,0.04
1675,3,45,0,1,45,0,0,0,0,0,0.21315105435720672,0,45,0,0.022222222222222223
1676,3,177,14,4,177,0,0,0,0,0,0.21307289068247182,0,177,0,0.1016949152542373
1677,1,45,1,0,45,0,0,0,0,0,0.21305198270363326,0,45,0,0.022222222222222223
1678,1,93,8,0,93,0,0,0,0,0,0.21301820827627868,0,93,0,0.08602150537634409
1679,3,73,0,2,73,0,0,0,0,0,0.21296802912706614,0,73,0,0.0273972602739726
1680,1,82,5,0,82,0,0,0,0,0,0.21273321644164855,0,82,0,0.06097560975609756
1681,3,89,17,1,89,0,0,0,0,0,0.21273096481315826,0,89,0,0.20224719101123595
1682,3,52,5,3,52,0,0,0,0,0,0.21258267899401098,0,52,0,0.15384615384615385
1683,3,52,5,3,52,0,0,0,0,0,0.21257399414126266,0,52,0,0.15384615384615385
1684,1,32,1,0,32,0,0,0,0,0,0.2125411846975468,0,32,0,0.03125
1685,1,140,18,0,140,0,0,0,0,0,0.21232149008913553,0,140,0,0.12857142857142856
1686,1,113,5,0,113,0,0,0,0,0,0.21231248357517432,0,113,0,0.04424778761061947
1687,3,1201,86,3,1201,0,0,0,0,0,0.2123108752691098,0,1201,0,0.07410491257285595
1688,3,1145,22,4,1145,0,0,0,0,0,0.212303798722426,0,1145,0,0.022707423580786028
1689,3,107,5,5,107,0,0,0,0,0,0.21228514237207774,0,107,0,0.09345794392523364
1690,1,27,5,0,27,0,0,0,0,0,0.2120294217078216,0,27,0,0.18518518518518517
1691,1,101,9,0,101,0,0,0,0,0,0.21084538678313375,0,101,0,0.0891089108910891
1692,3,160,8,3,160,0,0,0,0,0,0.2108228704982307,0,160,0,0.06875
1693,3,197,20,2,197,0,0,0,0,0,0.2107424551950055,0,197,0,0.1116751269035533
1694,1,70,3,0,70,0,0,0,0,0,0.21073248369740558,0,70,0,0.04285714285714286
1695,3,88,11,1,88,0,0,0,0,0,0.21043398209183364,0,88,0,0.13636363636363635
1696,1,22,1,0,22,0,0,0,0,0,0.21017536647666138,0,22,0,0.045454545454545456
1697,3,265,5,0,265,0,0,0,0,0,0.2099328339221342,0,265,0,0.018867924528301886
1698,1,73,4,7,73,0,0,0,0,0,0.20988780135232807,0,73,0,0.1506849315068493
1699,1,211,2,0,211,0,0,0,0,0,0.20980545608182546,0,211,0,0.009478672985781991
1700,3,165,9,0,165,0,0,0,0,0,0.20977103833204508,0,165,0,0.05454545454545454
1701,3,190,6,1,190,0,0,0,0,0,0.2095088844435309,0,190,0,0.03684210526315789
1702,3,83,1,0,83,0,0,0,0,0,0.20947800496709246,0,83,0,0.012048192771084338
1703,1,51,1,0,51,0,0,0,0,0,0.20930784618546794,0,51,0,0.0196078431372549
1704,3,386,15,14,386,0,0,0,0,0,0.20928146996601005,0,386,0,0.07512953367875648
1705,3,135,14,0,135,0,0,0,0,0,0.2090900815443341,0,135,0,0.1037037037037037
1706,3,273,35,2,273,0,0,0,0,0,0.2088575204874068,0,273,0,0.13553113553113552
1707,3,87,25,4,87,0,0,0,0,0,0.20852492279326737,0,87,0,0.3333333333333333
1708,3,240,30,2,240,0,0,0,0,0,0.20812252461592848,0,240,0,0.13333333333333333
1709,1,47,1,0,47,0,0,0,0,0,0.20699285043622084,0,47,0,0.02127659574468085
1710,3,23,7,16,23,0,0,0,0,0,0.20631253697093566,0,23,0,1.0
1711,1,84,4,0,84,0,0,0,0,0,0.20563029353837306,0,84,0,0.047619047619047616
1712,1,18,0,0,18,0,0,0,0,0,0.2042368571640868,0,18,0,0.0
1713,1,59,5,0,59,0,0,0,0,0,0.204171238276655,0,59,0,0.0847457627118644
1714,1,44,0,0,44,0,0,0,0,0,0.20417027329301632,0,44,0,0.0
1715,1,28,0,0,28,0,0,0,0,0,0.20253526934784155,0,28,0,0.0
1716,1,30,1,0,30,0,0,0,0,0,0.20242719118030686,0,30,0,0.03333333333333333
1717,1,39,2,0,39,0,0,0,0,0,0.2020370161290582,0,39,0,0.05128205128205128
1718,1,17,0,1,17,0,0,0,0,0,0.2011508394875165,0,17,0,0.058823529411764705
1719,1,74,15,1,74,0,0,0,0,0,0.19867340482575452,0,74,0,0.21621621621621623
1720,1,68,6,0,68,0,0,0,0,0,0.1964195247069586,0,68,0,0.08823529411764706
1721,1,65,2,10,65,0,0,0,0,0,0.19638800190809433,0,65,0,0.18461538461538463
1722,1,52,2,0,52,0,0,0,0,0,0.19636870223532027,0,52,0,0.038461538461538464
1723,1,78,8,0,78,0,0,0,0,0,0.19629279018907567,0,78,0,0.10256410256410256
1724,1,28,3,0,28,0,0,0,0,0,0.1959466827239944,0,28,0,0.10714285714285714
1725,1,63,5,0,63,0,0,0,0,0,0.19594410943429122,0,63,0,0.07936507936507936
1726,1,19,24,0,19,0,0,0,0,0,0.19593188630820096,0,19,0,1.263157894736842
1727,1,21,22,0,21,0,0,0,0,0,0.19591548158634303,0,21,0,1.0476190476190477
1728,1,77,12,0,77,0,0,0,0,0,0.19587913386928524,0,77,0,0.15584415584415584
1729,3,137,3,1,137,0,0,0,0,0,0.19586948403289822,0,137,0,0.029197080291970802
1730,1,537,16,1,537,0,0,0,0,0,0.19549153210773978,0,537,0,0.03165735567970205
1731,1,57,5,1,57,0,0,0,0,0,0.19514606796508432,0,57,0,0.10526315789473684
1732,3,144,11,0,144,0,0,0,0,0,0.1951457463038714,0,144,0,0.0763888888888889
1733,1,13,1,0,13,0,0,0,0,0,0.19306749320731934,0,13,0,0.07692307692307693
1734,1,10,0,0,10,0,0,0,0,0,0.19222667079679664,0,10,0,0.0
1735,3,108,5,0,108,0,0,0,0,0,0.19134821402436455,0,108,0,0.046296296296296294
1736,1,49,0,0,49,0,0,0,0,0,0.18943046987304996,0,49,0,0.0
1737,1,1,0,0,1,0,0,0,0,0,0.1884320334682059,0,1,0,0.0
1738,1,29,1,0,29,0,0,0,0,0,0.18150345094232262,0,29,0,0.034482758620689655
1739,1,24,2,2,24,0,0,0,0,0,0.17943742097186074,0,24,0,0.16666666666666666
1740,1,156,17,0,156,0,0,0,0,0,0.17854320279999653,0,156,0,0.10897435897435898
1741,1,56,1,0,56,0,0,0,0,0,0.17689983566328632,0,56,0,0.017857142857142856
1742,1,34,1,0,34,0,0,0,0,0,0.17689887067964763,0,34,0,0.029411764705882353
1743,1,16,1,0,16,0,0,0,0,0,0.17663832509719798,0,16,0,0.0625
1744,1,25,1,0,25,0,0,0,0,0,0.17662288535897874,0,25,0,0.04
1745,1,38,4,1,38,0,0,0,0,0,0.17651512885265697,0,38,0,0.13157894736842105
1746,1,45,5,0,45,0,0,0,0,0,0.17651480719144408,0,45,0,0.1111111111111111
1747,1,74,2,0,74,0,0,0,0,0,0.17636973798442582,0,74,0,0.02702702702702703
1748,1,8,0,0,8,0,0,0,0,0,0.17563313380688297,0,8,0,0.0
1749,1,2,0,0,2,0,0,0,0,0,0.17561930237472823,0,2,0,0.0
1750,1,131,8,0,131,0,0,0,0,0,0.17561833739108954,0,131,0,0.061068702290076333
1751,1,32,3,0,32,0,0,0,0,0,0.17561801572987662,0,32,0,0.09375
1752,1,14,1,1,14,0,0,0,0,0,0.1736018432474144,0,14,0,0.14285714285714285
1753,1,90,10,4,90,0,0,0,0,0,0.17341367143786743,0,90,0,0.15555555555555556
1754,1,122,2,0,122,0,0,0,0,0,0.173317816396423,0,122,0,0.01639344262295082
1755,1,5,0,0,5,0,0,0,0,0,0.1732052349719077,0,5,0,0.0
1756,1,97,5,1,97,0,0,0,0,0,0.1731968717803723,0,97,0,0.061855670103092786
1757,1,31,1,0,31,0,0,0,0,0,0.1731955851355207,0,31,0,0.03225806451612903
1758,1,80,4,0,80,0,0,0,0,0,0.1731949418130949,0,80,0,0.05
1759,1,51,1,1,51,0,0,0,0,0,0.17318883025004977,0,51,0,0.0392156862745098
1760,1,38,0,0,38,0,0,0,0,0,0.1715078287514302,0,38,0,0.0
1761,1,102,5,0,102,0,0,0,0,0,0.17150557712293987,0,102,0,0.049019607843137254
1762,1,92,10,1,92,0,0,0,0,0,0.17150396881687538,0,92,0,0.11956521739130435
1763,1,54,4,0,54,0,0,0,0,0,0.17088863091659615,0,54,0,0.07407407407407407
1764,1,44,4,0,44,0,0,0,0,0,0.17085003157104806,0,44,0,0.09090909090909091
1765,1,78,5,1,78,0,0,0,0,0,0.17084295502436422,0,78,0,0.07692307692307693
1766,1,66,10,1,66,0,0,0,0,0,0.1706290503177852,0,66,0,0.16666666666666666
1767,1,54,6,2,54,0,0,0,0,0,0.1705473483697084,0,54,0,0.14814814814814814
1768,1,25,0,0,25,0,0,0,0,0,0.1705457400636439,0,25,0,0.0
1769,1,74,5,1,74,0,0,0,0,0,0.16905612698670028,0,74,0,0.08108108108108109
1770,1,79,7,1,79,0,0,0,0,0,0.16577003603570567,0,79,0,0.10126582278481013
1771,1,104,3,1,104,0,0,0,0,0,0.16489286590812519,0,104,0,0.038461538461538464
1772,1,38,7,0,38,0,0,0,0,0,0.16456123319762447,0,38,0,0.18421052631578946
1773,1,17,6,0,17,0,0,0,0,0,0.16324145724109249,0,17,0,0.35294117647058826
1774,1,75,8,0,75,0,0,0,0,0,0.16304041898302948,0,75,0,0.10666666666666667
1775,1,52,3,0,52,0,0,0,0,0,0.16203651433756608,0,52,0,0.057692307692307696
1776,1,38,0,5,38,0,0,0,0,0,0.1618074915539807,0,38,0,0.13157894736842105
1777,1,58,5,0,58,0,0,0,0,0,0.16159905508802097,0,58,0,0.08620689655172414
1778,1,12,1,2,12,0,0,0,0,0,0.16122206814650125,0,12,0,0.25
1779,1,4,0,2,4,0,0,0,0,0,0.16018149412276714,0,4,0,0.5
1780,1,28,4,0,28,0,0,0,0,0,0.1598070804709506,0,28,0,0.14285714285714285
1781,1,4,0,1,4,0,0,0,0,0,0.15975014643626717,0,4,0,0.25
1782,1,51,0,0,51,0,0,0,0,0,0.15888359112871242,0,51,0,0.0
1783,1,18,1,0,18,0,0,0,0,0,0.15885914487653194,0,18,0,0.05555555555555555
1784,1,45,0,0,45,0,0,0,0,0,0.15833612374435524,0,45,0,0.0
1785,1,14,0,0,14,0,0,0,0,0,0.15788290309537803,0,14,0,0.0
1786,1,54,1,0,54,0,0,0,0,0,0.15749883960717445,0,54,0,0.018518518518518517
1787,1,65,4,0,65,0,0,0,0,0,0.15740587951664614,0,65,0,0.06153846153846154
1788,1,73,0,0,73,0,0,0,0,0,0.15604267929637253,0,73,0,0.0
1789,1,43,3,0,43,0,0,0,0,0,0.1560359244109016,0,43,0,0.06976744186046512
1790,1,28,4,1,28,0,0,0,0,0,0.15572745130772975,0,28,0,0.17857142857142858
1791,1,22,1,0,22,0,0,0,0,0,0.15524399450473983,0,22,0,0.045454545454545456
1792,1,39,3,0,39,0,0,0,0,0,0.1551912420658241,0,39,0,0.07692307692307693
1793,1,62,8,0,62,0,0,0,0,0,0.1551905987433983,0,62,0,0.12903225806451613
1794,1,20,2,0,20,0,0,0,0,0,0.15516711747485654,0,20,0,0.1
1795,1,17,0,0,17,0,0,0,0,0,0.1551513560754244,0,17,0,0.0
1796,1,49,7,0,49,0,0,0,0,0,0.1551471744796567,0,49,0,0.14285714285714285
1797,1,62,7,0,62,0,0,0,0,0,0.15491976000213584,0,62,0,0.11290322580645161
1798,1,43,2,0,43,0,0,0,0,0,0.15484191798861383,0,43,0,0.046511627906976744
1799,1,30,1,0,30,0,0,0,0,0,0.15480717857762055,0,30,0,0.03333333333333333
1800,1,28,0,0,28,0,0,0,0,0,0.15435556623470784,0,28,0,0.0
1801,1,49,2,2,49,0,0,0,0,0,0.15425424295264406,0,49,0,0.08163265306122448
1802,1,67,6,0,67,0,0,0,0,0,0.15421146201132827,0,67,0,0.08955223880597014
1803,1,20,1,0,20,0,0,0,0,0,0.1537109571640546,0,20,0,0.05
1804,1,81,5,0,81,0,0,0,0,0,0.15344237005128245,0,81,0,0.06172839506172839
1805,1,58,6,1,58,0,0,0,0,0,0.15249443445686378,0,58,0,0.1206896551724138
1806,1,13,5,0,13,0,0,0,0,0,0.15233521215647788,0,13,0,0.38461538461538464
1807,1,47,0,0,47,0,0,0,0,0,0.15200454442961586,0,47,0,0.0
1808,1,7,0,2,7,0,0,0,0,0,0.15200197113991265,0,7,0,0.2857142857142857
1809,1,62,2,1,62,0,0,0,0,0,0.1514599719961748,0,62,0,0.04838709677419355
1810,1,84,6,0,84,0,0,0,0,0,0.15143230913186534,0,84,0,0.07142857142857142
1811,1,23,2,0,23,0,0,0,0,0,0.1496937302761365,0,23,0,0.08695652173913043
1812,1,19,4,0,19,0,0,0,0,0,0.14942192655123532,0,19,0,0.21052631578947367
1813,1,13,0,1,13,0,0,0,0,0,0.14930516353095233,0,13,0,0.07692307692307693
1814,1,8,1,1,8,0,0,0,0,0,0.1491658842257663,0,8,0,0.25
1815,1,35,1,0,35,0,0,0,0,0,0.14863192661235095,0,35,0,0.02857142857142857
1816,1,37,0,0,37,0,0,0,0,0,0.148570167659474,0,37,0,0.0
1817,1,73,10,0,73,0,0,0,0,0,0.14816101459666417,0,73,0,0.136986301369863
1818,1,114,9,0,114,0,0,0,0,0,0.14806194294309075,0,114,0,0.07894736842105263
1819,1,69,6,0,69,0,0,0,0,0,0.14806162128187783,0,69,0,0.08695652173913043
1820,1,43,0,0,43,0,0,0,0,0,0.1474002858281538,0,43,0,0.0
1821,1,106,3,0,106,0,0,0,0,0,0.14739996416694087,0,106,0,0.02830188679245283
1822,1,69,2,0,69,0,0,0,0,0,0.1468396303340677,0,69,0,0.028985507246376812
1823,1,65,2,0,65,0,0,0,0,0,0.14683898701164189,0,65,0,0.03076923076923077
1824,1,52,0,0,52,0,0,0,0,0,0.14683898701164189,0,52,0,0.0
1825,1,79,1,0,79,0,0,0,0,0,0.1458415155904365,0,79,0,0.012658227848101266
1826,1,49,1,0,49,0,0,0,0,0,0.14329460210668796,0,49,0,0.02040816326530612
1827,1,31,0,0,31,0,0,0,0,0,0.14302279838178678,0,31,0,0.0
1828,1,7,0,2,7,0,0,0,0,0,0.1429127902469747,0,7,0,0.2857142857142857
1829,1,6,0,2,6,0,0,0,0,0,0.1429124685857618,0,6,0,0.3333333333333333
1830,1,7,0,0,7,0,0,0,0,0,0.1427120736501246,0,7,0,0.0
1831,1,5,1,1,5,0,0,0,0,0,0.14270371045858918,0,5,0,0.4
1832,1,18,1,0,18,0,0,0,0,0,0.14237014778081103,0,18,0,0.05555555555555555
1833,1,32,0,7,32,0,0,0,0,0,0.14144022521431482,0,32,0,0.21875
1834,1,33,1,0,33,0,0,0,0,0,0.1409088408906027,0,33,0,0.030303030303030304
1835,1,97,0,0,97,0,0,0,0,0,0.14032148751584583,0,97,0,0.0
1836,1,102,16,0,102,0,0,0,0,0,0.1394674769955942,0,102,0,0.1568627450980392
1837,1,38,10,0,38,0,0,0,0,0,0.13797625561258609,0,38,0,0.2631578947368421
1838,1,16,2,0,16,0,0,0,0,0,0.13748443561806076,0,16,0,0.125
1839,1,3,1,2,3,0,0,0,0,0,0.13747446412046083,0,3,0,1.0
1840,1,27,0,5,27,0,0,0,0,0,0.13622641861440574,0,27,0,0.18518518518518517
1841,1,78,4,35,78,0,0,0,0,0,0.1347731532545199,0,78,0,0.5
1842,1,29,0,0,29,0,0,0,0,0,0.13474356042293303,0,29,0,0.0
1843,1,66,9,0,66,0,0,0,0,0,0.13266948892214867,0,66,0,0.13636363636363635
1844,1,78,16,0,78,0,0,0,0,0,0.13257878046011062,0,78,0,0.20512820512820512
1845,1,57,9,1,57,0,0,0,0,0,0.1325726688970655,0,57,0,0.17543859649122806
1846,1,19,4,0,19,0,0,0,0,0,0.13253439121273033,0,19,0,0.21052631578947367
1847,1,82,14,0,82,0,0,0,0,0,0.13158838558558905,0,82,0,0.17073170731707318
1848,1,5,4,1,5,0,0,0,0,0,0.1314889922708027,0,5,0,1.0
1849,1,52,5,0,52,0,0,0,0,0,0.13105507129459953,0,52,0,0.09615384615384616
1850,1,45,14,0,45,0,0,0,0,0,0.1307247252289504,0,45,0,0.3111111111111111
1851,2,41,19,11,41,0,0,0,0,0,0.13064398826451232,0,41,0,0.7317073170731707
1852,1,55,10,0,55,0,0,0,0,0,0.13058190765042246,0,55,0,0.18181818181818182
1853,1,40,1,0,40,0,0,0,0,0,0.130560678010371,0,40,0,0.025
1854,1,48,4,0,48,0,0,0,0,0,0.13033197688799852,0,48,0,0.08333333333333333
1855,1,53,7,0,53,0,0,0,0,0,0.13030817395824387,0,53,0,0.1320754716981132
1856,1,5,0,0,5,0,0,0,0,0,0.13030013242792135,0,5,0,0.0
1857,1,0,0,0,0,0,0,0,0,0,0.13010198912077445,0,0,0,0.0
